id,company_id,uuid,direccion,tipo,serie,folio,fecha_emision,version,subtotal,descuento,total,moneda,tipo_cambio,forma_pago,metodo_pago,exportacion,lugar_expedicion,confirmacion,emisor_id,receptor_id,receptor_uso_cfdi,xml_path,pdf_path,xml_filename,xml_hash,xml_size,cancelado,fecha_cancelacion,motivo_cancelacion,estatus,metadata,created_at,updated_at,deleted_at,source
101,1,e18232ad-6d6b-074f-8478-040d2572b4f8,emitido,I,A,66732,2026-01-06 09:08:04,4.0,3288.79,0.00,3815.00,MXN,,99,PPD,01,94299,,3,73,G03,cfdis/xml/emitidos/E18232AD-6D6B-074F-8478-040D2572B4F8.xml,,2026/01. enero/CSO1304138Z0/e18232ad-6d6b-074f-8478-040d2572b4f8.xml,a736984185e8b0f90079a8549d59db45d0e60998e4e4318460b0d57d460097fa,5287,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
102,1,ac8347ca-011e-7a41-acbc-64116e17cbb9,emitido,I,A,66733,2026-01-06 09:08:34,4.0,3288.79,0.00,3815.00,MXN,,99,PPD,01,94299,,3,74,G03,cfdis/xml/emitidos/AC8347CA-011E-7A41-ACBC-64116E17CBB9.xml,,2026/01. enero/CSO1304138Z0/ac8347ca-011e-7a41-acbc-64116e17cbb9.xml,245c6ac7338d4bb175047cac5a510162bf0404319b9ab0879ee1e0e91dc7aea2,5284,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
103,1,d1cc0cb6-6e1d-234f-b742-12c07deff047,emitido,P,PAGOS,42765,2026-01-06 09:19:48,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,19,CP01,cfdis/xml/emitidos/D1CC0CB6-6E1D-234F-B742-12C07DEFF047.xml,,2026/01. enero/CSO1304138Z0/d1cc0cb6-6e1d-234f-b742-12c07deff047.xml,a483e271eb36ced986e4840bb3036c2e65fc281a0a9eccdfd29caae831a00d4b,5807,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
104,1,6d3411a7-4199-304d-9470-bb1ecf9db973,emitido,P,PAGOS,42766,2026-01-06 09:39:17,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,75,CP01,cfdis/xml/emitidos/6D3411A7-4199-304D-9470-BB1ECF9DB973.xml,,2026/01. enero/CSO1304138Z0/6d3411a7-4199-304d-9470-bb1ecf9db973.xml,6ddacdaa5807ac222e92befc6ab37358182b6e7e1c59dae6a3fdc955227d259a,5772,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
105,1,24ac3e35-d35b-f342-a3b7-08defe1fc094,emitido,I,A,66735,2026-01-06 09:47:20,4.0,768.00,0.00,890.88,MXN,,03,PUE,01,94299,,3,76,G03,cfdis/xml/emitidos/24AC3E35-D35B-F342-A3B7-08DEFE1FC094.xml,,2026/01. enero/CSO1304138Z0/24ac3e35-d35b-f342-a3b7-08defe1fc094.xml,90057b675b5a5648cb157dad337371d33f1bc6119f9ac7b4897ec9acacf558f5,5188,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
106,1,6a552b57-62b6-e745-8668-44059d163d3e,emitido,I,A,66672,2026-01-06 10:01:14,4.0,1999.00,0.00,2318.84,MXN,,03,PUE,01,94299,,3,77,G03,cfdis/xml/emitidos/6A552B57-62B6-E745-8668-44059D163D3E.xml,,2026/01. enero/CSO1304138Z0/6a552b57-62b6-e745-8668-44059d163d3e.xml,334ca71a60cdb02f3b3b0d3ef3518b71171e8dd2610a1952f762de4baec52ded,5238,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
107,1,ecc0a3be-6612-864e-9083-4436db372c6d,emitido,I,A,66706,2026-01-06 10:09:37,4.0,939.00,0.00,1089.24,MXN,,01,PUE,01,94299,,3,78,G03,cfdis/xml/emitidos/ECC0A3BE-6612-864E-9083-4436DB372C6D.xml,,2026/01. enero/CSO1304138Z0/ecc0a3be-6612-864e-9083-4436db372c6d.xml,85aeac462b0a20423a7e8359475f68e1c83a1379281066fb3ee9f9b6ce31e98a,5273,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
108,1,5d9a963d-1f93-b44d-bc1c-452a39f35891,emitido,I,A,66689,2026-01-06 11:01:07,4.0,939.00,0.00,1089.24,MXN,,01,PUE,01,94299,,3,79,G03,cfdis/xml/emitidos/5D9A963D-1F93-B44D-BC1C-452A39F35891.xml,,2026/01. enero/CSO1304138Z0/5d9a963d-1f93-b44d-bc1c-452a39f35891.xml,1b8574e3a1cbfa1f7b339f9f561537cb0e0d685f558764087d68fe99be3f7f9d,5229,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
109,1,da5c3f06-26f3-2e43-b3ac-c5f8a30698d1,emitido,I,A,66738,2026-01-06 11:09:35,4.0,4093.95,0.00,4748.98,MXN,,99,PPD,01,94299,,3,69,G03,cfdis/xml/emitidos/DA5C3F06-26F3-2E43-B3AC-C5F8A30698D1.xml,,2026/01. enero/CSO1304138Z0/da5c3f06-26f3-2e43-b3ac-c5f8a30698d1.xml,073187421b1986ccff9622739941eb318fdce13eb397145e952568ed0400ec30,5234,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
110,1,d77b9ef9-565f-f64e-b8bb-861125953eb8,emitido,I,A,66740,2026-01-06 11:40:41,4.0,1649.00,0.00,1912.84,MXN,,01,PUE,01,94299,,3,80,G03,cfdis/xml/emitidos/D77B9EF9-565F-F64E-B8BB-861125953EB8.xml,,2026/01. enero/CSO1304138Z0/d77b9ef9-565f-f64e-b8bb-861125953eb8.xml,47d4de0b99634a97fc9098c8cc0086a51d35c042f4821079ba2e3a60d76e99f4,5232,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
111,1,2df74a92-f0e0-f44c-b753-1e330b3833d9,emitido,I,A,66693,2026-01-06 11:45:35,4.0,1169.00,0.00,1356.04,MXN,,03,PUE,01,94299,,3,81,G03,cfdis/xml/emitidos/2DF74A92-F0E0-F44C-B753-1E330B3833D9.xml,,2026/01. enero/CSO1304138Z0/2df74a92-f0e0-f44c-b753-1e330b3833d9.xml,4ddbd9568d658e5cfa272f4468cc2a48bc83b842325cc1572487edf025b5d141,5233,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
112,1,ea366bde-e00f-6440-aa3d-cb6a99b48700,emitido,P,PAGOS,42768,2026-01-06 12:00:46,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,82,CP01,cfdis/xml/emitidos/EA366BDE-E00F-6440-AA3D-CB6A99B48700.xml,,2026/01. enero/CSO1304138Z0/ea366bde-e00f-6440-aa3d-cb6a99b48700.xml,aac139777b398a753bcd7fbb8fda07f0ecc19c7997b006a17607dd1de9c40019,5786,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
113,1,9aed1ab3-9706-da45-95ea-e1693e171293,emitido,I,A,66745,2026-01-06 12:56:01,4.0,3349.00,0.00,3884.84,MXN,,04,PUE,01,94299,,3,83,G03,cfdis/xml/emitidos/9AED1AB3-9706-DA45-95EA-E1693E171293.xml,,2026/01. enero/CSO1304138Z0/9aed1ab3-9706-da45-95ea-e1693e171293.xml,b6e7c9afbe3ee33bcccbcfc70b2ed2d2debacac4754fe4a1e6cdc3afa7167cdb,5214,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
114,1,5ee08fc6-7127-f442-a57e-c18bf11cd99e,emitido,I,A,66744,2026-01-06 13:03:24,4.0,529.00,0.00,613.64,MXN,,04,PUE,01,94299,,3,84,G03,cfdis/xml/emitidos/5EE08FC6-7127-F442-A57E-C18BF11CD99E.xml,,2026/01. enero/CSO1304138Z0/5ee08fc6-7127-f442-a57e-c18bf11cd99e.xml,7159b78a182b9c9f56f8a9fefcbf2cf684caf289fca6600dc01049623f30dd55,5212,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
115,1,eba7eff3-b87c-ef49-a5ea-1c87fc05fdf1,emitido,I,A,66632,2026-01-06 13:26:50,4.0,1649.00,0.00,1912.84,MXN,,01,PUE,01,94299,,3,85,S01,cfdis/xml/emitidos/EBA7EFF3-B87C-EF49-A5EA-1C87FC05FDF1.xml,,2026/01. enero/CSO1304138Z0/eba7eff3-b87c-ef49-a5ea-1c87fc05fdf1.xml,455cd68e1b591a07008937a8447aeabf06b1602af83fcd5caa957c1cd802bcbb,5230,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
116,1,e85d697c-f0ed-2c44-9dc3-867d5c1142ad,emitido,I,A,66731,2026-01-06 15:54:15,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,86,G03,cfdis/xml/emitidos/E85D697C-F0ED-2C44-9DC3-867D5C1142AD.xml,,2026/01. enero/CSO1304138Z0/e85d697c-f0ed-2c44-9dc3-867d5c1142ad.xml,39ebf44be2346fd35a5ba339bc4be501e66f3492cc6a55b34cd31d7d320a3071,5285,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
117,1,f4489f55-e6a0-a842-85c0-53af40c1a896,emitido,I,A,66743,2026-01-06 15:56:28,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,87,G03,cfdis/xml/emitidos/F4489F55-E6A0-A842-85C0-53AF40C1A896.xml,,2026/01. enero/CSO1304138Z0/f4489f55-e6a0-a842-85c0-53af40c1a896.xml,f46a631739b2d40e41307b380528351ff6bffc7b8738ba3d53715924ecfc5ff3,5277,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
118,1,4e59940f-224a-b84f-bf27-707572b6cf24,emitido,I,A,66730,2026-01-06 15:57:49,4.0,3349.00,0.00,3884.84,MXN,,03,PUE,01,94299,,3,88,G03,cfdis/xml/emitidos/4E59940F-224A-B84F-BF27-707572B6CF24.xml,,2026/01. enero/CSO1304138Z0/4e59940f-224a-b84f-bf27-707572b6cf24.xml,f51d120dca01712a357909d7b1aacc2fe3d9d881600bf680036647f18d8fac58,5289,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
119,1,60b5e907-9150-1a48-8e58-0fa80efdc681,emitido,I,A,66749,2026-01-06 17:42:40,4.0,16375.00,0.00,18995.00,MXN,,03,PUE,01,94299,,3,89,G03,cfdis/xml/emitidos/60B5E907-9150-1A48-8E58-0FA80EFDC681.xml,,2026/01. enero/CSO1304138Z0/60b5e907-9150-1a48-8e58-0fa80efdc681.xml,2157a192b0cb3d1c79ee703dd9e2961b74d8359f8f4a4a63c41318b3530ae1ef,5766,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
120,1,18c14722-618b-204c-a5f2-4ee4db05be34,emitido,I,A,66600,2026-01-06 18:00:12,4.0,939.00,0.00,1089.24,MXN,,28,PUE,01,94299,,3,90,G03,cfdis/xml/emitidos/18C14722-618B-204C-A5F2-4EE4DB05BE34.xml,,2026/01. enero/CSO1304138Z0/18c14722-618b-204c-a5f2-4ee4db05be34.xml,b78d9a11eb973914b149e9d41049e83e37559855c81c471b19c64a87a64cd196,5226,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
121,1,7abfa400-15ec-5c03-af31-a7abda5eced5,recibido,I,ECOM-A,2000014629731308,2026-01-08 10:35:16,4.0,2067.24,0.00,2398.00,MXN,,31,PUE,01,89336,,14,1,G03,cfdis/xml/recibidos/7ABFA400-15EC-5C03-AF31-A7ABDA5ECED5.xml,,2026/01. enero/GJO220407SQ5/7abfa400-15ec-5c03-af31-a7abda5eced5.xml,1b59ffac954f9a663cc442108b11573a9a048668c0b5a5b837913601cba759ce,4950,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
122,1,1b4acab3-d088-7a40-97b1-141343cac23d,emitido,I,A,66586,2026-01-08 09:34:03,4.0,289.00,0.00,335.24,MXN,,99,PPD,01,94299,,3,91,G03,cfdis/xml/emitidos/1B4ACAB3-D088-7A40-97B1-141343CAC23D.xml,,2026/01. enero/CSO1304138Z0/1b4acab3-d088-7a40-97b1-141343cac23d.xml,387c705867aa79e42ef3333335c3ff3a44392322beffe5b071d753e49fc8cfad,5274,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
123,1,3959baf7-81dc-034f-bc6a-0faef492dcaa,emitido,P,PAGOS,42774,2026-01-08 09:34:48,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,91,CP01,cfdis/xml/emitidos/3959BAF7-81DC-034F-BC6A-0FAEF492DCAA.xml,,2026/01. enero/CSO1304138Z0/3959baf7-81dc-034f-bc6a-0faef492dcaa.xml,6f745a4b3b71807b035323162a318ab239a8c7173fdc191e1f126b4e28220596,5769,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
124,1,dff3e77b-bc73-5149-8690-413226a26818,emitido,I,A,66775,2026-01-08 09:48:34,4.0,1649.00,0.00,1912.84,MXN,,04,PUE,01,94299,,3,92,G03,cfdis/xml/emitidos/DFF3E77B-BC73-5149-8690-413226A26818.xml,,2026/01. enero/CSO1304138Z0/dff3e77b-bc73-5149-8690-413226a26818.xml,4e951fc774d7df1f5ca5fe51ef36dd5b07a578cdf62a115fc4dcacb9e1219dcc,5234,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
125,1,0127998b-b9cc-c14a-81a4-ca8a7a81dc00,emitido,P,PAGOS,42775,2026-01-08 09:48:36,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,93,CP01,cfdis/xml/emitidos/0127998B-B9CC-C14A-81A4-CA8A7A81DC00.xml,,2026/01. enero/CSO1304138Z0/0127998b-b9cc-c14a-81a4-ca8a7a81dc00.xml,eee29754eba0360fa43c8de3a5994589808c046e469e62d91e647878d42c4877,5826,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
126,1,d3e082ea-fa6c-aa42-bd98-ff6092032af6,emitido,P,PAGOS,42776,2026-01-08 10:15:31,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,94,CP01,cfdis/xml/emitidos/D3E082EA-FA6C-AA42-BD98-FF6092032AF6.xml,,2026/01. enero/CSO1304138Z0/d3e082ea-fa6c-aa42-bd98-ff6092032af6.xml,3eb44ff38ffd0109b7ba76d9dac2a1358639dde05e9f7716a36cca75844a0e9d,5783,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
127,1,b0d2cdde-5265-1246-9a1b-27946fe5b5b0,emitido,I,A,66776,2026-01-08 10:16:54,4.0,5829.20,0.00,6761.87,MXN,,99,PPD,01,94299,,3,95,G03,cfdis/xml/emitidos/B0D2CDDE-5265-1246-9A1B-27946FE5B5B0.xml,,2026/01. enero/CSO1304138Z0/b0d2cdde-5265-1246-9a1b-27946fe5b5b0.xml,ac8c62152d53fd3986347726cf65ae0053b4c170155593af97558bf48f44c952,5789,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
128,1,06ca1fd1-b9c0-9241-a499-d3b46d939a37,emitido,P,PAGOS,42777,2026-01-08 10:18:14,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,95,CP01,cfdis/xml/emitidos/06CA1FD1-B9C0-9241-A499-D3B46D939A37.xml,,2026/01. enero/CSO1304138Z0/06ca1fd1-b9c0-9241-a499-d3b46d939a37.xml,b3bd408d9e75ec182355955435c9cf06964bc509490579165f543fd89ac5669c,5803,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
129,1,49f2209a-8269-bd44-b97e-3368947cc0de,emitido,I,A,66778,2026-01-08 10:20:44,4.0,17599.00,0.00,20414.84,MXN,,03,PUE,01,94299,,3,96,G03,cfdis/xml/emitidos/49F2209A-8269-BD44-B97E-3368947CC0DE.xml,,2026/01. enero/CSO1304138Z0/49f2209a-8269-bd44-b97e-3368947cc0de.xml,345a4aa8d220017c59449517339b77f6bb4fd0e3a41a35f397e091de23045326,5283,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
130,1,0d609136-3884-6749-ba0f-c63b5a3010df,emitido,I,A,66777,2026-01-08 11:44:53,4.0,1479.00,0.00,1715.64,MXN,,01,PUE,01,94299,,3,97,G03,cfdis/xml/emitidos/0D609136-3884-6749-BA0F-C63B5A3010DF.xml,,2026/01. enero/CSO1304138Z0/0d609136-3884-6749-ba0f-c63b5a3010df.xml,b3871712b81b95a2f47a0d9ffbe56f0214bb012d41fd81ad905eea3270301174,5200,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
131,1,9d322450-1457-274d-a75d-067b11b2ae1a,emitido,I,A,66602,2026-01-08 11:46:42,4.0,939.00,0.00,1089.24,MXN,,28,PUE,01,94299,,3,98,G03,cfdis/xml/emitidos/9D322450-1457-274D-A75D-067B11B2AE1A.xml,,2026/01. enero/CSO1304138Z0/9d322450-1457-274d-a75d-067b11b2ae1a.xml,8321fcecedcd303314ef4a55b1c511fa53288838950bd07cc14783331a52e10f,5280,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
132,1,06b30e86-a57e-1a4c-b4d0-568f8ed75bc5,emitido,I,A,66791,2026-01-08 12:26:31,4.0,289.00,0.00,335.24,MXN,,04,PUE,01,94299,,3,99,G03,cfdis/xml/emitidos/06B30E86-A57E-1A4C-B4D0-568F8ED75BC5.xml,,2026/01. enero/CSO1304138Z0/06b30e86-a57e-1a4c-b4d0-568f8ed75bc5.xml,2ff8a1b4294134a6d1a86230530ebb7e13c34be0c2413ef36e31a1e7819c9886,5218,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
133,1,f9bd9168-aafb-2741-848b-1ae907e129e8,emitido,I,A,66794,2026-01-08 14:44:38,4.0,939.00,0.00,1089.24,MXN,,01,PUE,01,94299,,3,100,G03,cfdis/xml/emitidos/F9BD9168-AAFB-2741-848B-1AE907E129E8.xml,,2026/01. enero/CSO1304138Z0/f9bd9168-aafb-2741-848b-1ae907e129e8.xml,ead893a6af0bff9711aab675a95a45b01bcf2c570074caeb11a1b9604ab52183,5227,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
134,1,6df05194-ea1d-794f-8f70-e5615bfa9d28,emitido,I,A,66796,2026-01-08 15:05:48,4.0,433.50,0.00,502.86,MXN,,03,PUE,01,94299,,3,101,G03,cfdis/xml/emitidos/6DF05194-EA1D-794F-8F70-E5615BFA9D28.xml,,2026/01. enero/CSO1304138Z0/6df05194-ea1d-794f-8f70-e5615bfa9d28.xml,2a89fba2d3b7273beffb403cf16dde27fb9cd54643d5b2503fe14a1c32a6e9b0,5195,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
135,1,110b67dc-46ed-514a-be70-f3187e89265d,emitido,I,A,66798,2026-01-08 15:06:55,4.0,2799.00,0.00,3246.84,MXN,,03,PUE,01,94299,,3,102,G03,cfdis/xml/emitidos/110B67DC-46ED-514A-BE70-F3187E89265D.xml,,2026/01. enero/CSO1304138Z0/110b67dc-46ed-514a-be70-f3187e89265d.xml,6ca16b996bf7681be0607e455b1aeee8b2cc255e5df126bc1877b3ca2785e04d,5261,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
136,1,e1f372fe-6687-514f-9537-071025bab2a4,emitido,I,A,66781,2026-01-08 17:49:57,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,103,G03,cfdis/xml/emitidos/E1F372FE-6687-514F-9537-071025BAB2A4.xml,,2026/01. enero/CSO1304138Z0/e1f372fe-6687-514f-9537-071025bab2a4.xml,79737dafd37955b6436457791914c3b30f9d47c808649412fb086e1e67095f4e,5275,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
137,1,c5f7b87c-51ae-9b44-9c8c-0c566c1fd461,emitido,I,A,66801,2026-01-08 17:51:14,4.0,1649.00,0.00,1912.84,MXN,,03,PUE,01,94299,,3,104,G03,cfdis/xml/emitidos/C5F7B87C-51AE-9B44-9C8C-0C566C1FD461.xml,,2026/01. enero/CSO1304138Z0/c5f7b87c-51ae-9b44-9c8c-0c566c1fd461.xml,3342a2c7e5c7ab426a2ad31b9766a6687cc32d71f0b20c1193a775ec7cc38c4e,5283,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
138,1,ebafe890-4503-ad48-8b5f-67dcc033084f,emitido,I,A,66769,2026-01-08 17:52:20,4.0,1169.00,0.00,1356.04,MXN,,03,PUE,01,94299,,3,105,G03,cfdis/xml/emitidos/EBAFE890-4503-AD48-8B5F-67DCC033084F.xml,,2026/01. enero/CSO1304138Z0/ebafe890-4503-ad48-8b5f-67dcc033084f.xml,600c697ee8d2fab06509e187d92fe85509a4ebdf4345f5de22ba908eceeeaaa1,5244,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
139,1,f0df7724-abcf-7048-8d77-0ca3329443d7,emitido,P,PAGOS,42778,2026-01-08 18:01:05,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,106,CP01,cfdis/xml/emitidos/F0DF7724-ABCF-7048-8D77-0CA3329443D7.xml,,2026/01. enero/CSO1304138Z0/f0df7724-abcf-7048-8d77-0ca3329443d7.xml,04901e6aad7f269c74076a82302a39f73596b257a7646de7dc13173514aca02f,5786,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
140,1,63e3f7b6-9310-5944-a782-479a2e202d67,emitido,I,A,66780,2026-01-09 13:03:45,4.0,13799.50,0.00,16007.42,MXN,,04,PUE,01,94299,,3,107,G03,cfdis/xml/emitidos/63E3F7B6-9310-5944-A782-479A2E202D67.xml,,2026/01. enero/CSO1304138Z0/63e3f7b6-9310-5944-a782-479a2e202d67.xml,d793e46ea3aac1d8ff679e10ddba50e5d9aceab1937f54acee8fefa0bccdfb9d,5232,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
141,1,8dcfe274-c6df-4a42-b011-73622875e9e1,recibido,P,,,2026-01-09 02:32:33,4.0,0.00,0.00,0.00,XXX,,,,01,06500,,4,1,CP01,cfdis/xml/recibidos/8dcfe274-c6df-4a42-b011-73622875e9e1.xml,,2026/01. enero/TME840315KT6/8dcfe274-c6df-4a42-b011-73622875e9e1.xml,56b1e5787ca56fd57795d3716781258a7e0104e5c4f8eaadf973751ab60a3330,5796,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
142,1,7d26a44a-331c-4ec4-9048-73622875ef67,recibido,P,,,2026-01-09 02:33:34,4.0,0.00,0.00,0.00,XXX,,,,01,06500,,4,1,CP01,cfdis/xml/recibidos/7d26a44a-331c-4ec4-9048-73622875ef67.xml,,2026/01. enero/TME840315KT6/7d26a44a-331c-4ec4-9048-73622875ef67.xml,cbd0d15ec567fd3bd51ac0b6e955ae46bbdbac1237ca1725aa7fc603518ac36a,5801,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
143,1,275e8832-ed92-11f0-acdd-df127a362f16,recibido,I,FCP,22328051,2026-01-09 13:34:03,4.0,4310.34,0.00,5000.00,MXN,1.000000,28,PUE,01,11000,,2,1,G03,cfdis/xml/recibidos/275E8832-ED92-11F0-ACDD-DF127A362F16.xml,,2026/01. enero/GOM0809114P5/275e8832-ed92-11f0-acdd-df127a362f16.xml,9a465b7cab7b6b916300b3f99ce320598a89e1d7a327711628337229c05eb7dc,5301,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
144,1,be92f880-6f43-4ef5-a13f-2d9489b07e0f,recibido,I,A,754,2026-01-09 17:39:20,4.0,87781.25,0.00,101826.25,MXN,,03,PUE,01,94294,,15,1,G03,cfdis/xml/recibidos/BE92F880-6F43-4EF5-A13F-2D9489B07E0F.xml,,2026/01. enero/MPR191008MP2/be92f880-6f43-4ef5-a13f-2d9489b07e0f.xml,7a1a6615ae8b04ade848beb4ddf0051d9a107edd535d526abad6550048584379,5215,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
145,1,7c26f63a-9608-cf4e-b6b5-5a5240b8dbdc,recibido,I,FAC,87,2026-01-09 17:53:37,4.0,11534.00,0.00,12149.15,MXN,,03,PUE,01,76090,,16,1,G03,cfdis/xml/recibidos/7C26F63A-9608-CF4E-B6B5-5A5240B8DBDC.xml,,2026/01. enero/CAAS5509258W0/7c26f63a-9608-cf4e-b6b5-5a5240b8dbdc.xml,10a42f58223d25c7174d7d62ecc1dec378364af17e2b7f792ad3628d79859caa,5433,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
146,1,5b34abd4-b4ba-4a47-95e8-c95b5473fbfd,emitido,I,A,66549,2026-01-09 10:06:19,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,108,G03,cfdis/xml/emitidos/5B34ABD4-B4BA-4A47-95E8-C95B5473FBFD.xml,,2026/01. enero/CSO1304138Z0/5b34abd4-b4ba-4a47-95e8-c95b5473fbfd.xml,1c6e9e5c5e8d27b936d216ae6766f05466ce031db4bf98454e04871b38e991e4,5287,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
147,1,c0048463-c321-0441-8d84-750eb26482be,emitido,I,A,66810,2026-01-09 10:07:17,4.0,8998.00,0.00,10437.68,MXN,,99,PPD,01,94299,,3,109,G03,cfdis/xml/emitidos/C0048463-C321-0441-8D84-750EB26482BE.xml,,2026/01. enero/CSO1304138Z0/c0048463-c321-0441-8d84-750eb26482be.xml,875ffaad78dd35bb0cab096b42d7569feef1c877ebb28a527793dc4dcf99f72e,5831,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
148,1,556cfdd6-c79f-6a47-96a6-9db1fa1a3865,emitido,I,A,66806,2026-01-09 12:02:19,4.0,5239.00,0.00,6077.24,MXN,,03,PUE,01,94299,,3,110,G03,cfdis/xml/emitidos/556CFDD6-C79F-6A47-96A6-9DB1FA1A3865.xml,,2026/01. enero/CSO1304138Z0/556cfdd6-c79f-6a47-96a6-9db1fa1a3865.xml,a9ff85083ea573b1e251ba106668b9202bd66ad5a8d7b27a4a4e39b2121dada2,5267,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
149,1,f6e2a3e3-d35c-544c-be4c-36126ee56bf6,emitido,I,A,66814,2026-01-09 12:05:45,4.0,2399.00,0.00,2782.84,MXN,,99,PPD,01,94299,,3,111,G03,cfdis/xml/emitidos/F6E2A3E3-D35C-544C-BE4C-36126EE56BF6.xml,,2026/01. enero/CSO1304138Z0/f6e2a3e3-d35c-544c-be4c-36126ee56bf6.xml,24e71f80222d0a0fdaea266dba16bb9f9f8ac5199b3577905453b2d78e2f51c3,5243,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
150,1,e7bb6c23-5dd7-1b45-b42e-cfa671d463e7,emitido,I,A,66717,2026-01-09 12:10:37,4.0,17599.00,0.00,20414.84,MXN,,03,PUE,01,94299,,3,112,G03,cfdis/xml/emitidos/E7BB6C23-5DD7-1B45-B42E-CFA671D463E7.xml,,2026/01. enero/CSO1304138Z0/e7bb6c23-5dd7-1b45-b42e-cfa671d463e7.xml,2687d2a5492a0926c7a1b99f638880784b59d11c6d6e81017ee67ea6e1b3b0ab,5329,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
